HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common name,Female maturity (days),Male maturity (days),Gestation/Incubation (days),Weaning (days),Litter/Clutch size,Litters/Clutches per year,Inter-litter/Interbirth interval,Birth weight (g),Weaning weight (g),Adult weight (g),Growth rate (1/days),Maximum longevity (yrs),Source,Specimen origin,Sample size,Data quality,IMR (per yr),MRDT (yrs),Metabolic rate (W),Body mass (g),Temperature (K),References
3947,Animalia,Chordata,Teleostei,Perciformes,Plesiopidae,Acanthoclinus,fuscus,Taumaka,0,0,0,0,0,0,0,0,0,0,0,9,454,wild,medium,acceptable,0,0,0,0,0,454
3948,Animalia,Chordata,Teleostei,Perciformes,Polynemidae,Polydactylus,macrochir,King threadfin,0,0,0,0,0,0,0,0,0,24750,0,20,454,wild,medium,acceptable,0,0,0,0,0,454
3949,Animalia,Chordata,Teleostei,Perciformes,Polyprionidae,Polyprion,oxygeneios,Hapuka,0,4197,0,0,0,0,0,0,0,55000,0,60,454,wild,medium,acceptable,0,0,0,0,0,454
3950,Animalia,Chordata,Teleostei,Perciformes,Polyprionidae,Stereolepis,gigas,Giant sea bass,0,0,0,0,0,0,0,0,0,140580,0,75,1,wild,medium,acceptable,0,0,0,0,0,1454
3951,Animalia,Chordata,Teleostei,Perciformes,Pomacanthidae,Centropyge,bicolor,Black and gold angelfish,0,0,0,0,0,0,0,0,0,0,0,13,454,wild,medium,acceptable,0,0,0,0,0,454
3952,Animalia,Chordata,Teleostei,Perciformes,Pomacanthidae,Centropyge,flavissima,Lemonpeel angelfish,0,0,0,0,0,0,0,0,0,0,0,11,1,wild,medium,acceptable,0,0,0,0,0,1
3953,Animalia,Chordata,Teleostei,Perciformes,Pomacanthidae,Pomacanthus,navarchus,Bluegirdled angelfish,0,0,0,0,0,0,0,0,0,0,0,15,1,wild,medium,acceptable,0,0,0,0,0,1
3954,Animalia,Chordata,Teleostei,Perciformes,Pomacanthidae,Pygoplites,diacanthus,Royal angelfish,0,0,0,0,0,0,0,0,0,0,0,14.5,1,wild,medium,acceptable,0,0,0,0,0,1
3955,Animalia,Chordata,Teleostei,Perciformes,Pomacentridae,Amphiprion,clarkii,Black clown,0,0,0,0,0,0,0,0,0,0,0,11,1,wild,medium,acceptable,0,0,0,0,0,1
3956,Animalia,Chordata,Teleostei,Perciformes,Pomacentridae,Amphiprion,ephippium,Red saddleback anemonefish,0,0,0,0,0,0,0,0,0,0,0,16,1,wild,medium,acceptable,0,0,0,0,0,1
3957,Animalia,Chordata,Teleostei,Perciformes,Pomacentridae,Amphiprion,melanopus,Black anemonefish,0,0,0,0,0,0,0,0,0,0,0,5,454,wild,medium,acceptable,0,0,0,0,0,454
3958,Animalia,Chordata,Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,Bluefish,0,0,0,0,0,0,0,0,0,7920,0,9,454,wild,medium,acceptable,0,0,0,0,0,454
3959,Animalia,Chordata,Teleostei,Perciformes,Priacanthidae,Cookeolus,japonicus,Bulleye,0,0,0,0,0,0,0,0,0,1144,0,9,454,wild,medium,acceptable,0,0,0,0,0,454
3960,Animalia,Chordata,Teleostei,Perciformes,Rachycentridae,Rachycentron,canadum,Cobia,0,0,0,0,0,0,0,0,0,37400,0,15,454,wild,medium,acceptable,0,0,0,0,0,454
3961,Animalia,Chordata,Teleostei,Perciformes,Scaridae,Chlorurus,gibbus,Heavybeak parrotfish,0,0,0,0,0,0,0,0,0,2200,0,14,454,wild,medium,acceptable,0,0,0,0,0,454
3962,Animalia,Chordata,Teleostei,Perciformes,Scaridae,Scarus,frenatus,Bridled parrotfish,0,0,0,0,0,0,0,0,0,0,0,20,454,wild,medium,acceptable,0,0,0,0,0,454
3963,Animalia,Chordata,Teleostei,Perciformes,Scaridae,Scarus,ghobban,Flame parrotfish,0,0,0,0,0,0,0,0,0,0,0,13,454,wild,medium,acceptable,0,0,0,0,0,454
3964,Animalia,Chordata,Teleostei,Perciformes,Scaridae,Scarus,psittacus,Palenose parrotfish,0,0,0,0,0,0,0,0,0,0,0,5,454,wild,medium,acceptable,0,0,0,0,0,454
3965,Animalia,Chordata,Teleostei,Perciformes,Scaridae,Scarus,rubroviolaceus,Bicolor parrotfish,0,0,0,0,0,0,0,0,0,0,0,20,454,wild,medium,acceptable,0,0,0,0,0,454
3966,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Aplodinotus,grunniens,Freshwater drum,0,0,2,0,50000,0,0,0,0,13292.5,0,13,454,wild,medium,acceptable,0,0,0,0,0,442454520
3967,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Argyrosomus,japonicus,Southern meagre,0,0,0,0,0,0,0,0,0,41250,0,30,454,wild,medium,acceptable,0,0,0,0,0,454
3968,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Atractoscion,nobilis,White seabass,0,0,0,0,0,0,0,0,0,22550,0,20,1,wild,medium,acceptable,0,0,0,0,0,1454
3969,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Cheilotrema,saturnum,Black croaker,0,0,0,0,0,0,0,0,0,385,0,20,454,wild,medium,acceptable,0,0,0,0,0,454520
3970,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Cynoscion,nebulosus,Spotted seatrout,0,0,0,0,0,0,0,0,0,4356,0,18,454,wild,medium,acceptable,0,0,0,0,0,454
3971,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Genyonemus,lineatus,White croaker,0,0,0,0,0,0,0,0,0,0,0,15,1,wild,medium,acceptable,0,0,0,0,0,1
3972,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Leiostomus,xanthurus,Spot,0,0,0,0,0,0,0,0,0,247.5,0,4,523,unknown,medium,acceptable,0,0,0,0,0,454523
3973,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Menticirrhus,undulatus,California corbina,0,0,0,0,0,0,0,0,0,2145,0,8,454,wild,medium,acceptable,0,0,0,0,0,217454520
3974,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Micropogonias,furnieri,Whitemouth drummer,1277,1277,0,0,0,0,0,0,0,0,0,7,454,wild,medium,acceptable,0,0,0,0,0,454
3975,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Micropogonias,undulatus,Atlantic croaker,365,365,0,0,0,0,0,0,0,1419,0,5,454,wild,medium,acceptable,0,0,0,0,0,454
3976,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Pogonias,cromis,Black drum,0,0,0,0,0,0,0,0,0,28215,0,43,454,wild,medium,acceptable,0,0,0,0,0,454
3977,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Sciaenops,ocellatus,Red drum,1642,1277,0,0,0,0,0,0,0,24750,0,50,454,wild,medium,acceptable,0,0,0,0,0,454
3978,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Totoaba,macdonaldi,Totoaba,0,0,0,0,0,0,0,0,0,0,0,15,1,wild,medium,acceptable,0,0,0,0,0,1
3979,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Auxis,thazard,Frigate tuna,0,0,0,0,0,0,0,0,0,0,0,5,454,wild,medium,acceptable,0,0,0,0,0,454
3980,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Euthynnus,affinis,Little tunny,0,0,0,0,0,0,0,0,0,7700,0,10,454,wild,medium,acceptable,0,0,0,0,0,454
3981,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Katsuwonus,pelamis,Skipjack tuna,1095,0,0,0,0,0,0,0,0,18975,0,12,454,wild,medium,acceptable,0,0,0,0,0,454
3982,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Rastrelliger,brachysoma,Indian mackerel,0,0,0,0,0,0,0,0,0,0,0,4,454,wild,medium,acceptable,0,0,0,0,0,454
3983,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Sarda,sarda,Atlantic bonito,365,365,0,0,0,0,0,0,0,6050,0,5,454,wild,medium,acceptable,0,0,0,0,0,454
3984,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Scomber,japonicus,Chub mackerel,821,821,0,0,0,0,0,0,0,1595,0,18,454,wild,medium,acceptable,0,0,0,0,0,454
3985,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Scomber,scombrus,Atlantic mackerel,784,784,0,0,0,0,0,0,0,1870,0,17,454,wild,medium,acceptable,0,0,0,0,0,454585
3986,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Scomberomorus,commerson,King mackerel,912,0,0,0,0,0,0,0,0,38500,0,14,454,wild,medium,acceptable,0,0,0,0,0,454
3987,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Scomberomorus,maculatus,Spanish mackerel,1095,730,0,0,0,0,0,0,0,3239.5,0,5,454,wild,medium,acceptable,0,0,0,0,0,454520
3988,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Scomberomorus,tritor,West African Spanish mackerel,0,0,0,0,0,0,0,0,0,3300,0,5,454,wild,medium,acceptable,0,0,0,0,0,454
3989,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Thunnus,alalunga,Albacore,1825,1825,0,0,2000000,1,365,0,0,33165,0,13,454,wild,medium,acceptable,0,0,0,0,0,454716717
3990,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Thunnus,albacares,Yellowfin tuna,0,0,0,0,0,0,0,0,0,0,0,9,520,wild,medium,acceptable,0,0,0,0,0,520
3991,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Thunnus,maccoyii,Southern bluefin tuna,3102,3102,0,0,0,0,0,0,0,143000,0,20,454,wild,medium,acceptable,0,0,0,0,0,454
3992,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Thunnus,obesus,Bigeye tuna,0,0,0,0,0,0,0,0,0,115500,0,11,454,wild,medium,acceptable,0,0,0,0,0,454
3993,Animalia,Chordata,Teleostei,Perciformes,Scombridae,Thunnus,thynnus,Horse mackerel,1368,1368,0,0,0,0,0,0,0,376200,0,15,454,wild,medium,acceptable,0,0,0,0,0,454
3994,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Centropristis,striata,Black sea bass,0,0,0,0,0,0,0,0,0,2365,0,20,1,wild,medium,acceptable,0,0,0,0,0,1454
3995,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Cephalopholis,miniata,Bluespot rockcod,0,0,0,0,0,0,0,0,0,0,0,25,454,wild,medium,acceptable,0,0,0,0,0,454
3996,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Epinephelus,areolatus,Areolate grouper,0,0,0,0,0,0,0,0,0,770,0,15,454,wild,medium,acceptable,0,0,0,0,0,454
3997,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Epinephelus,chlorostigma,Brownspotted grouper,1095,0,0,0,0,0,0,0,0,3850,0,29,454,wild,medium,acceptable,0,0,0,0,0,454
3998,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Epinephelus,coioides,Orange-spotted grouper,912,0,0,0,0,0,0,0,0,8250,0,22,454,wild,medium,acceptable,0,0,0,0,0,454
3999,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Epinephelus,drummondhayi,Speckled hind,0,0,0,0,0,0,0,0,0,16500,0,25,454,wild,medium,acceptable,0,0,0,0,0,454
4000,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Epinephelus,flavolimbatus,Yellowedge grouper,0,0,0,0,0,0,0,0,0,10230,0,32,454,wild,medium,acceptable,0,0,0,0,0,454
4001,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Epinephelus,marginatus,Dusky grouper,4015,0,0,0,0,0,0,0,0,33000,0,50,583,captivity,tiny,acceptable,0,0,0,0,0,454583
4002,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Epinephelus,niveatus,Snowy grouper,1825,0,0,0,0,0,0,0,0,16500,0,27,454,wild,medium,acceptable,0,0,0,0,0,454
4003,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Epinephelus,striatus,Nassau grouper,0,0,0,0,0,0,0,0,0,13750,0,16,454,wild,medium,acceptable,0,0,0,0,0,454
4004,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Mycteroperca,interstitialis,Yellowmouth grouper,0,0,0,0,0,0,0,0,0,5610,0,41,454,wild,medium,acceptable,0,0,0,0,0,454
4005,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Mycteroperca,phenax,Scamp,0,0,0,0,0,0,0,0,0,7810,0,21,454,wild,medium,acceptable,0,0,0,0,0,454
4006,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,clathratus,Kelp bass,0,0,0,0,0,0,0,0,0,3850,0,31,1,wild,medium,acceptable,0,0,0,0,0,1454
4007,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,nebulifer,Barred sand bass,0,0,0,0,0,0,0,0,0,3289,0,31,1,wild,medium,acceptable,0,0,0,0,0,1454
4008,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Plectropomus,leopardus,Bluedotted coraltrout,1095,1277,0,0,0,0,0,0,0,12980,0,26,454,wild,medium,acceptable,0,0,0,0,0,454
4009,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Serranus,scriba,Painted comber,0,0,0,0,0,0,0,0,0,8250,0,60,454,wild,medium,acceptable,0,0,0,0,0,454
4010,Animalia,Chordata,Teleostei,Perciformes,Sillaginidae,Sillaginodes,punctatus,Spotted whiting,1277,1277,0,0,0,0,0,0,0,2640,0,15,454,wild,medium,acceptable,0,0,0,0,0,454
4011,Animalia,Chordata,Teleostei,Perciformes,Sillaginidae,Sillago,ciliata,Sand whiting,0,0,0,0,0,0,0,0,0,770,0,22,454,wild,medium,acceptable,0,0,0,0,0,454
4012,Animalia,Chordata,Teleostei,Perciformes,Sillaginidae,Sillago,schomburgkii,Western sand whiting,0,0,0,0,0,0,0,0,0,0,0,12,454,wild,medium,acceptable,0,0,0,0,0,454
4013,Animalia,Chordata,Teleostei,Perciformes,Sillaginidae,Sillago,sihama,Northern whiting,0,0,0,0,0,0,0,0,0,0,0,7,454,wild,medium,acceptable,0,0,0,0,0,454
4014,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Acanthopagrus,australis,Surf bream,0,0,0,0,0,0,0,0,0,2475,0,12,454,wild,medium,acceptable,0,0,0,0,0,454
4015,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Acanthopagrus,butcheri,Southern black bream,912,912,0,0,0,0,0,0,0,2200,0,29,454,wild,medium,acceptable,0,0,0,0,0,454
4016,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Archosargus,probatocephalus,Sheepshead,730,730,0,0,0,0,0,0,0,2000,0,20,454,wild,medium,acceptable,0,0,0,0,0,454502
4017,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Calamus,nodosus,Knobbed porgy,0,0,0,0,0,0,0,0,0,1446.5,0,17,454,wild,medium,acceptable,0,0,0,0,0,454
4018,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Chrysophrys,auratus,Squirefish,1277,1277,0,0,0,0,0,0,0,11000,0,35,454,wild,medium,acceptable,0,0,0,0,0,454
4019,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Diplodus,annularis,Annular seabream,730,365,0,0,0,0,0,0,0,0,0,7,454,wild,medium,acceptable,0,0,0,0,0,454
4020,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Diplodus,sargus,White seabream,0,0,0,0,0,0,0,0,0,1000,0,21,454,wild,medium,acceptable,0,0,0,0,0,454
4021,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Lithognathus,aureti,West coast seabream,3084,1971,0,0,0,0,0,0,0,10615,0,50,454,wild,medium,acceptable,0,0,0,0,0,454
4022,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Pagellus,bogaraveo,Blackspot seabream,0,0,0,0,0,0,0,0,0,2200,0,15,454,wild,medium,acceptable,0,0,0,0,0,454
4023,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Sparus,aurata,Gilthead seabream,0,0,0,0,0,0,0,0,0,9460,0,11,454,wild,medium,acceptable,0,0,0,0,0,454
4024,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Spondyliosoma,cantharus,Black sea bream,0,0,0,0,0,0,0,0,0,671,0,15,454,wild,medium,acceptable,0,0,0,0,0,454520
4025,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Stenotomus,chrysops,Scup,0,0,0,0,0,0,0,0,0,1133,0,19,1,wild,medium,acceptable,0,0,0,0,0,1454
4026,Animalia,Chordata,Teleostei,Perciformes,Sphyraenidae,Sphyraena,argentea,Pacific barracuda,0,0,0,0,0,0,0,0,0,6600,0,11,454,wild,medium,acceptable,0,0,0,0,0,454520
4027,Animalia,Chordata,Teleostei,Perciformes,Sphyraenidae,Sphyraena,barracuda,Great barracuda,1460,730,0,0,0,0,0,0,0,24000,0,14,502,unknown,medium,acceptable,0,0,0,0,0,502
4028,Animalia,Chordata,Teleostei,Perciformes,Trichiuridae,Trichiurus,lepturus,Atlantic cutlassfish,0,0,0,0,0,0,0,0,0,2750,0,15,454,wild,medium,acceptable,0,0,0,0,0,454
4029,Animalia,Chordata,Teleostei,Perciformes,Tripterygiidae,Bellapiscis,lesleyae,Mottled twister,0,0,0,0,0,0,0,0,0,0,0,3,454,wild,medium,acceptable,0,0,0,0,0,454
4030,Animalia,Chordata,Teleostei,Perciformes,Tripterygiidae,Forsterygion,lapillum,Common triplefin,0,0,0,0,0,0,0,0,0,0,0,3,454,wild,medium,acceptable,0,0,0,0,0,454
4031,Animalia,Chordata,Teleostei,Perciformes,Tripterygiidae,Forsterygion,varium,Striped triplefin,0,0,0,0,0,0,0,0,0,0,0,4,454,wild,medium,acceptable,0,0,0,0,0,454
4032,Animalia,Chordata,Teleostei,Perciformes,Uranoscopidae,Kathetostoma,giganteum,Flathead,0,0,0,0,0,0,0,0,0,0,0,20,454,wild,medium,acceptable,0,0,0,0,0,454
4033,Animalia,Chordata,Teleostei,Perciformes,Zoarcidae,Lycodes,pacificus,Blackbelly eelpout,0,0,0,0,0,0,0,0,0,0,0,5,454,wild,medium,acceptable,0,0,0,0,0,454
4034,Animalia,Chordata,Teleostei,Perciformes,Zoarcidae,Zoarces,americanus,Ocean pout,0,0,0,0,0,0,0,0,0,2989.8,0,18,454,wild,medium,acceptable,0,0,0,0,0,454584
4035,Animalia,Chordata,Teleostei,Perciformes,Zoarcidae,Zoarces,viviparus,Viviporous blenny,0,0,0,0,0,0,0,0,0,280.5,0,10,454,wild,medium,acceptable,0,0,0,0,0,454
4036,Animalia,Chordata,Teleostei,Percopsiformes,Amblyopsidae,Forbesichthys,agassizii,Spring cavefish,0,0,0,0,0,0,0,0,0,0,0,3,454,wild,medium,acceptable,0,0,0,0,0,454
4037,Animalia,Chordata,Teleostei,Percopsiformes,Amblyopsidae,Typhlichthys,subterraneus,Southern cavefish,0,0,0,0,0,0,0,0,0,0,0,4,454,wild,medium,acceptable,0,0,0,0,0,454
4038,Animalia,Chordata,Teleostei,Percopsiformes,Aphredoderidae,Aphredoderus,sayanus,Pirate perch,0,0,0,0,0,0,0,0,0,0,0,4,454,wild,medium,acceptable,0,0,0,0,0,183454
4039,Animalia,Chordata,Teleostei,Percopsiformes,Percopsidae,Percopsis,omiscomaycus,Trout-perch,0,0,0,0,0,0,0,0,0,0,0,4,454,wild,medium,acceptable,0,0,0,0,0,454
4040,Animalia,Chordata,Teleostei,Percopsiformes,Percopsidae,Percopsis,transmontana,Sand roller,0,0,0,0,0,0,0,0,0,0,0,6,454,wild,medium,acceptable,0,0,0,0,0,454
4041,Animalia,Chordata,Teleostei,Pleuronectiformes,Achiridae,Trinectes,maculatus,Hogchoker,0,0,0,0,0,0,0,0,0,0,0,6,454,wild,medium,acceptable,0,0,0,0,0,454
4042,Animalia,Chordata,Teleostei,Pleuronectiformes,Bothidae,Arnoglossus,imperialis,Scaldfish,0,0,0,0,0,0,0,0,0,0,0,8,454,wild,medium,acceptable,0,0,0,0,0,454
4043,Animalia,Chordata,Teleostei,Pleuronectiformes,Bothidae,Arnoglossus,thori,Grohmann's scaldfish,0,0,0,0,0,0,0,0,0,0,0,10,454,wild,medium,acceptable,0,0,0,0,0,454
4044,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Etropus,crossotus,Fringed flounder,0,0,0,0,0,0,0,0,0,0,0,2,454,wild,medium,acceptable,0,0,0,0,0,454
4045,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Paralichthys,californicus,California halibut,0,0,0,0,0,0,0,0,0,18150,0,30,1,wild,medium,acceptable,0,0,0,0,0,1454
4046,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Paralichthys,lethostigma,Southern flounder,0,0,0,0,0,0,0,0,0,5131.5,0,8,454,wild,medium,acceptable,0,0,0,0,0,454
4047,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Pseudorhombus,pentophthalmus,Fivespot flounder,0,0,0,0,0,0,0,0,0,0,0,3,454,wild,medium,acceptable,0,0,0,0,0,454
4048,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Atheresthes,stomias,Arrowtooth flounder,0,0,0,0,0,0,0,0,0,1100,0,15,454,wild,medium,acceptable,0,0,0,0,0,454
4049,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Eopsetta,jordani,Petrale sole,2920,2555,0,0,0,0,0,0,0,1980,0,25,454,wild,medium,acceptable,0,0,0,0,0,454
4050,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Glyptocephalus,cynoglossus,Witch flounder,0,0,0,0,0,0,0,0,0,1375,0,25,454,wild,medium,acceptable,0,0,0,0,0,454
4051,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Glyptocephalus,zachirus,Rex sole,0,0,0,0,0,0,0,0,0,825,0,24,454,wild,medium,acceptable,0,0,0,0,0,454
4052,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,American plaice,3216,1460,0,0,0,0,0,0,0,3520,0,30,454,wild,medium,acceptable,0,0,0,0,0,454
4053,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,hippoglossus,Atlantic halibut,3613,3102,0,0,0,0,0,0,0,176000,0,90,1,wild,medium,acceptable,0,0,0,0,0,1454524795
4054,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,stenolepis,Pacific halibut,4927,4562,0,0,0,0,0,0,0,199650,0,42,454,wild,medium,acceptable,0,0,0,0,0,454585
4055,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Isopsetta,isolepis,Butter sole,0,0,0,0,0,0,0,0,0,0,0,11,454,wild,medium,acceptable,0,0,0,0,0,454
4056,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Kareius,bicoloratus,Stone flounder,0,0,0,0,0,0,0,0,0,0,0,12,454,wild,medium,acceptable,0,0,0,0,0,454
4057,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Lepidopsetta,bilineata,Rock sole,3285,0,0,0,0,0,0,0,0,0,0,22,454,wild,medium,acceptable,0,0,0,0,0,454
4058,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Limanda,aspera,Yellowfin sole,3102,1642,0,0,0,0,0,0,0,233.75,0,26,454,wild,medium,acceptable,0,0,0,0,0,454
4059,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Limanda,ferruginea,Yellowtail flounder,1718,1334,0,0,0,0,0,0,0,825,0,12,454,wild,medium,acceptable,0,0,0,0,0,454
4060,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,Lemon sole,1460,1460,0,0,0,0,0,0,0,1600,0,23,454,wild,medium,acceptable,0,0,0,0,0,454
4061,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,pacificus,Dover sole,2738,2738,0,0,0,0,0,0,0,0,0,45,1,wild,medium,acceptable,0,0,0,0,0,1585
4062,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,flesus,European flounder,1505,1049,0,0,0,0,0,0,0,7700,0,15,454,wild,medium,acceptable,0,0,0,0,0,454
4063,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Platichthys,stellatus,Starry flounder,0,0,0,0,0,0,0,0,0,5005,0,24,1,wild,medium,acceptable,0,0,0,0,0,1454
4064,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,platessa,Plaice,1038,1095,0,0,0,0,0,0,0,3850,0,50,0,unknown,medium,acceptable,0,0,0,0,0,2.14E+11
4065,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,americanus,Winter flounder,1022,1034,0,0,0,0,0,0,0,1980,0,14,454,wild,medium,acceptable,0,0,0,0,0,454
4066,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Reinhardtius,hippoglossoides,Greenland halibut,3826,3102,0,0,0,0,0,0,0,3850,0,30,454,wild,medium,acceptable,0,0,0,0,0,454
4067,Animalia,Chordata,Teleostei,Pleuronectiformes,Rhombosoleidae,Rhombosolea,plebeia,Dab,0,0,0,0,0,0,0,0,0,0,0,12,454,wild,medium,acceptable,0,0,0,0,0,454
4068,Animalia,Chordata,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,maximus,Turbot,1460,1460,0,0,0,0,0,0,0,13750,0,26,454,wild,medium,acceptable,0,0,0,0,0,454
4069,Animalia,Chordata,Teleostei,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,Brill,0,0,0,0,0,0,0,0,0,4400,0,6,454,wild,medium,acceptable,0,0,0,0,0,454
4070,Animalia,Chordata,Teleostei,Pleuronectiformes,Soleidae,Buglossidium,luteum,Solenette,1095,0,0,0,0,0,0,0,0,0,0,13,454,wild,medium,acceptable,0,0,0,0,0,454
4071,Animalia,Chordata,Teleostei,Pleuronectiformes,Soleidae,Microchirus,variegatus,Thickback sole,0,0,0,0,0,0,0,0,0,0,0,14,454,wild,medium,acceptable,0,0,0,0,0,454
4072,Animalia,Chordata,Teleostei,Pleuronectiformes,Soleidae,Pegusa,impar,Adriatic sole,0,0,0,0,0,0,0,0,0,0,0,12,454,wild,medium,acceptable,0,0,0,0,0,454
4073,Animalia,Chordata,Teleostei,Pleuronectiformes,Soleidae,Pegusa,lascaris,Atlantic sole,0,0,0,0,0,0,0,0,0,0,0,15,454,wild,medium,acceptable,0,0,0,0,0,454
4074,Animalia,Chordata,Teleostei,Pleuronectiformes,Soleidae,Solea,solea,Common sole,1460,1460,0,0,0,0,0,0,0,1650,0,27,454,wild,medium,acceptable,0,0,0,0,0,454585
4075,Animalia,Chordata,Teleostei,Salmoniformes,Salmonidae,Coregonus,albula,Vendace,730,730,0,0,0,0,0,0,0,550,0,10,454,wild,medium,acceptable,0,0,0,0,0,454
4076,Animalia,Chordata,Teleostei,Salmoniformes,Salmonidae,Coregonus,artedi,Cisco,0,0,0,0,0,0,0,0,0,1842,0,11,454,wild,medium,acceptable,0,0,0,0,0,454
4077,Animalia,Chordata,Teleostei,Salmoniformes,Salmonidae,Coregonus,clupeaformis,Lake whitefish,0,0,0,0,0,0,0,0,0,10450,0,50,0,unknown,medium,acceptable,0,0,0,0,0,454524
4078,Animalia,Chordata,Teleostei,Salmoniformes,Salmonidae,Coregonus,hoyi,Bloater,0,0,0,0,0,0,0,0,0,0,0,10,454,wild,medium,acceptable,0,0,0,0,0,454
4079,Animalia,Chordata,Teleostei,Salmoniformes,Salmonidae,Coregonus,kiyi,Kiyi,0,0,0,0,0,0,0,0,0,0,0,10,454,wild,medium,acceptable,0,0,0,0,0,454
